timestamp,speed,acceleration,gradient,acc_x,acc_y,acc_z,jerk,turning_rate,energy_factor,driver_cluster
1747222477.0,90.272034,212.98200000001088,0.004146387122331442,-1.339844,-0.230469,9.425781,0.0,0.003906,215088329.45371157,0
1747222478.0,90.133133,-138.90100000000416,0.007721181340098494,-1.148438,-1.570312,9.5,0.0,0.015625,201862148.5862358,0
1747222479.0,89.859039,-274.09400000000517,0.004043545106755544,-1.417969,-1.035156,9.886719,0.0,0.019531,196814783.24764502,0
1747222480.0,89.566422,-292.6169999999928,0.007947561662085661,-0.613281,-1.1875,9.386719,0.0,0.033203,196158283.11275232,0
1747222481.0,88.816368,-750.0540000000058,0.0,-0.84375,-1.074219,9.269531,0.0,0.011719,179318339.45331332,0
1747222482.0,88.294098,-522.2699999999918,-0.004196935957346291,-1.035156,-0.691406,10.269531,0.0,0.003906,187859904.49683928,0
1747222483.0,87.625526,-668.5720000000117,-0.01235991562749441,-0.765625,-0.996094,10.1875,0.0,0.015625,182660732.84528223,0
1747222484.0,87.029182,-596.3439999999878,-0.012197420628825995,-0.652344,-0.34375,10.492188,0.0,0.003906,185445938.64785713,0
1747222485.0,85.029022,-2000.160000000008,-0.017253999939356505,-1.109375,-0.726562,10.035156,0.0,0.044922,136205324.1903062,0
1747222486.0,84.891975,-137.04699999999548,-0.015962427398168357,-0.957031,0.113281,9.265625,0.0,0.044922,202221356.50148982,0
1747222487.0,84.30674,-585.2349999999973,-0.021940749610109903,0.191406,0.34375,9.652344,0.0,0.046875,186508751.6345893,0
1747222488.0,80.021217,-4285.523000000012,-0.022833849201974017,1.339844,0.078125,9.464844,0.0,0.041016,64177234.46809301,0
1747222489.0,73.235489,-6785.727999999992,-0.023094930008742322,1.378906,-0.152344,9.503906,0.0,0.044922,0.0,0
1747222490.0,67.607262,-5628.226999999995,-0.026088593898787035,0.34375,-0.113281,9.582031,0.0,0.011719,48518300.69661802,0
1747222491.0,64.145874,-3461.3879999999995,-0.0328449399933967,-0.957031,-0.652344,9.648438,0.0,0.039062,114547683.27874045,0
1747222492.0,63.342102,-803.7720000000093,-0.023445980540790046,-0.917969,-0.613281,9.691406,0.0,0.035156,185850574.39094934,0
1747222493.0,63.834732,492.63000000000545,-0.010916417723576877,-1.265625,-0.84375,9.925781,0.0,0.037109,220170336.97587478,0
1747222494.0,64.829262,994.5299999999975,-0.016306500186417383,-0.996094,-0.269531,9.230469,0.0,0.029297,233930583.39911705,0
1747222495.0,64.544052,-285.2100000000064,-0.0058437131287865885,-2.144531,-1.148438,9.730469,0.0,0.013672,199398626.82971114,0
1747222496.0,67.672081,3128.0290000000123,-0.005155879325418113,-2.296875,-0.574219,10.113281,0.0,0.011719,295269614.386521,0
1747222497.0,71.137169,3465.0879999999943,0.010221255294370275,-1.914062,-0.230469,9.304688,0.0,0.017578,309781429.87590134,0
1747222498.0,73.053993,1916.8240000000053,-0.025680093926379186,-2.105469,-0.113281,9.847656,0.0,0.005859,265410775.48111504,0
1747222499.0,76.548714,3494.720999999998,0.0,-1.839844,-0.691406,9.578125,0.0,0.013672,318537782.9423734,0
1747222500.0,77.835854,1287.1399999999937,0.0,-1.683594,-0.996094,9.578125,0.0,0.033203,248816901.85990363,0
1747222501.0,79.893425,2057.570999999996,0.013592892848397462,-1.648438,-0.882812,9.882812,0.0,0.037109,275572095.8675246,0
1747222502.0,81.6269,1733.4750000000126,0.017613852832405703,-1.609375,-1.1875,9.039062,0.0,0.025391,266037167.3777251,0
1747222503.0,83.371483,1744.5829999999914,0.013513510302232957,-1.722656,-1.226562,8.886719,0.0,0.048828,267682248.3823887,0
1747222504.0,84.73455,1363.067000000001,0.024650074491338988,-1.148438,-1.722656,9.882812,0.0,0.050781,255207499.18999907,0
1747222505.0,84.575287,-159.2629999999957,0.026667385335335695,-0.882812,-1.109375,9.578125,0.0,0.037109,201471231.98722327,0
1747222506.0,83.843742,-731.544999999997,0.025284449217802776,-0.996094,-1.1875,10.03125,0.0,0.044922,181526440.13605276,0
1747222507.0,82.412148,-1431.594000000004,0.030877596025154296,-0.84375,-0.804688,10.070312,0.0,0.033203,157925645.8967737,0
1747222508.0,81.475037,-937.1110000000016,0.029381438108081196,-1.035156,-0.765625,9.078125,0.0,0.039062,175270476.61913154,0
1747222509.0,80.487915,-987.1219999999994,0.02741929964052377,-1.570312,-0.535156,9.609375,0.0,0.03125,173977726.97375172,0
1747222510.0,80.186043,-301.872000000003,0.022949640954351726,-1.457031,-0.230469,9.613281,0.0,0.025391,196995109.39853907,0
1747222511.0,80.561996,375.95299999999554,0.013196184772229353,-1.339844,0.078125,9.347656,0.0,0.029297,219697620.52648404,0
1747222512.0,79.930466,-631.5299999999979,0.009043702286769187,-0.84375,0.882812,10.003906,0.0,0.068359,186043586.27280575,0
1747222513.0,78.804451,-1126.0149999999953,0.013332569474170055,-1.722656,1.226562,9.847656,0.0,0.068359,170104470.35707104,0
1747222514.0,77.341377,-1463.074000000006,0.02398243003561803,-0.882812,0.574219,9.84375,0.0,0.054688,159931960.26132196,0
1747222515.0,76.272766,-1068.6109999999899,0.027437180849716743,-0.996094,-0.039062,9.691406,0.0,0.097656,173120310.98853606,0
1747222516.0,75.283806,-988.9600000000058,0.0049349016905990825,-1.417969,0.078125,9.730469,0.0,0.029297,176051931.77777612,0
1747222517.0,74.061485,-1222.3209999999938,0.004708193717878176,-0.574219,-0.039062,8.882812,0.0,0.140625,169353998.20442915,0
1747222518.0,70.318588,-3742.896999999999,0.005097661704260297,-1.492188,0.039062,9.5,0.0,0.017578,97408197.2263546,0
1747222519.0,68.490662,-1827.926000000005,0.015209143544455687,-1.226562,-0.152344,9.421875,0.0,0.023438,154910400.63945478,0
1747222520.0,67.379463,-1111.1989999999992,0.02248142064531923,-0.765625,0.496094,10.0,0.0,0.117188,175880419.66778812,0
1747222521.0,65.684883,-1694.580000000002,0.026149835648980015,-1.109375,0.34375,9.578125,0.0,0.056641,160699172.24025154,0
1747222522.0,64.171806,-1513.0769999999955,0.0,-0.84375,0.84375,9.921875,0.0,0.087891,166613327.61664572,0
1747222523.0,62.703159,-1468.6470000000043,0.005694881620515315,-0.765625,1.265625,9.921875,0.0,0.109375,168701254.35261855,0
1747222524.0,59.978874,-2724.2850000000017,0.0,-1.035156,0.957031,9.804688,0.0,0.123047,138986575.0802069,0
1747222525.0,58.460232,-1518.6419999999998,0.01223420875274222,-1.648438,0.957031,9.382812,0.0,0.117188,170080688.5576829,0
1747222526.0,58.547279,87.04700000000543,0.01231917793962704,-1.839844,0.882812,9.691406,0.0,0.107422,209195945.87280834,0
1747222527.0,59.188068,640.788999999998,-0.0060825131825743665,-0.917969,0.574219,10.726562,0.0,0.128906,222871075.85859638,0
1747222528.0,59.18066,-7.407999999998083,0.0,-1.992188,0.765625,10.003906,0.0,0.111328,206886932.52341124,0
1747222529.0,60.443726,1263.0659999999948,-0.005843218165732609,-1.683594,0.804688,9.121094,0.0,0.089844,238878517.40137994,0
1747222530.0,62.503147,2059.4210000000003,0.0,-1.683594,-0.078125,9.117188,0.0,0.039062,260703555.43881726,0
1747222531.0,63.773624,1270.4769999999996,0.0,-1.722656,-0.996094,9.804688,0.0,0.001953,240829850.0192051,0
1747222532.0,65.134834,1361.2099999999998,0.0,-1.148438,-0.996094,9.226562,0.0,0.041016,244013096.38500926,0
1747222533.0,66.00528,870.4460000000012,0.0,-1.148438,-1.992188,9.347656,0.0,0.103516,231009841.82062522,0
1747222534.0,66.692375,687.0949999999993,-0.016362451747601387,-0.996094,-2.335938,9.960938,0.0,0.119141,226159648.85860467,0
1747222535.0,66.814606,122.23099999999931,-0.026419227862874026,-1.148438,-2.222656,9.882812,0.0,0.126953,210466423.73307374,0
1747222536.0,66.875725,61.11900000000503,-0.005519924973029736,-1.300781,-2.414062,9.648438,0.0,0.119141,208772372.97653404,0
1747222537.0,66.375679,-500.04599999999755,-0.02105824938732981,-1.683594,-2.527344,10.109375,0.0,0.117188,193235472.20309108,0
1747222538.0,67.247971,872.2920000000016,0.005359551298051711,-1.417969,-2.144531,9.652344,0.0,0.109375,231513955.70808282,0
1747222539.0,67.979515,731.5439999999995,0.01627410258519698,-1.300781,-2.527344,9.542969,0.0,0.128906,227796353.98680755,0
1747222540.0,69.081451,1101.935999999995,0.026085815525503278,-1.457031,-2.679688,9.542969,0.0,0.119141,238796609.67172754,0
1747222541.0,70.851967,1770.5160000000005,0.025418028511351116,-1.570312,-2.757812,9.269531,0.0,0.119141,259347426.02748486,0
1747222542.0,71.9039,1051.9329999999911,0.01538675741554609,-1.53125,-2.03125,9.347656,0.0,0.197266,238592094.88445288,0
1747222543.0,73.429947,1526.0470000000055,0.04496478760283587,-1.609375,-1.378906,9.199219,0.0,0.060547,253776119.6653592,0
1747222544.0,75.022667,1592.7199999999998,0.023130613359049465,-1.878906,-0.574219,9.117188,0.0,0.009766,256866940.77812403,0
1747222545.0,75.448624,425.9569999999968,0.014964398162247473,-2.488281,-0.691406,9.265625,0.0,0.013672,220467786.32029155,0
1747222546.0,81.076859,5628.235000000003,-0.030508832353134303,-2.414062,-0.804688,9.609375,0.0,0.011719,397196654.03605556,0
1747222547.0,82.806625,1729.7659999999978,-0.044423222349092434,-1.800781,-0.269531,9.84375,0.0,0.136719,266740659.04347974,0
1747222548.0,86.458763,3652.1380000000077,0.00853786440990599,-2.070312,-0.691406,9.84375,0.0,0.005859,338644262.9298845,0
1747222549.0,88.89415,2435.3869999999915,0.007827348387496557,-1.417969,-0.269531,9.582031,0.0,0.001953,297283173.99314916,0
1747222550.0,89.914597,1020.4470000000043,0.01622826635726659,-1.339844,-0.460938,9.265625,0.0,0.003906,245312152.37427792,0
1747222551.0,90.403526,488.92899999999884,-0.007967118808200951,-1.148438,-0.726562,9.460938,0.0,0.003906,225489968.32968932,0
1747222552.0,90.547981,144.45499999999356,-0.00811195746650695,-1.265625,-0.152344,8.960938,0.0,0.003906,212522949.69412795,0
1747222553.0,90.805412,257.43100000001107,0.0,-0.882812,-0.496094,10.191406,0.0,0.0,216816028.9006219,0
1747222554.0,90.67392,-131.4920000000086,-0.011348956997242459,-0.726562,-0.804688,9.539062,0.0,0.005859,202103861.17811847,0
1747222555.0,90.410934,-262.98599999999794,-0.012391455675441277,-1.109375,-0.917969,9.960938,0.0,0.003906,197164286.95802978,0
1747222556.0,90.38501,-25.92400000000339,-0.007828430827610073,-0.917969,-0.804688,9.269531,0.0,0.011719,206096662.5201,0
1747222557.0,90.11277,-272.2399999999965,-0.008105700862408652,-0.917969,-1.074219,9.460938,0.0,0.001953,196851013.87197253,0
1747222558.0,89.701622,-411.1479999999972,-0.01593195267634213,-0.957031,-0.691406,9.652344,0.0,0.001953,191702907.42690146,0
1747222559.0,89.734955,33.33299999999895,-0.016205745400270394,-1.300781,-0.882812,9.578125,0.0,0.009766,208316054.31858426,0
1747222560.0,90.407234,672.2790000000032,-0.003912527581979932,-1.648438,-0.996094,10.070312,0.0,0.001953,232398958.9350362,0
1747222561.0,92.188858,1781.6239999999937,-0.01889941287876576,-1.226562,-0.652344,10.453125,0.0,0.001953,275505012.9576886,0
1747222562.0,92.3685,179.6420000000012,-0.016502753637627744,-0.496094,-0.039062,9.691406,0.0,0.009766,213984028.10003805,0
1747222563.0,92.459251,90.75099999999736,-0.01134608002912391,-0.957031,-0.691406,9.808594,0.0,0.003906,210568290.3280038,0
1747222564.0,92.666672,207.42100000001074,-0.0117426448622009,-1.300781,-0.765625,10.109375,0.0,0.003906,215080789.50898033,0
1747222565.0,93.446365,779.6929999999946,0.0,-1.609375,-1.035156,9.808594,0.0,0.0,237434813.83467698,0
1747222566.0,94.270508,824.1430000000065,-0.003981142779805219,-1.035156,-0.882812,9.464844,0.0,0.003906,239447221.68285245,0
1747222567.0,94.339027,68.51899999999489,0.01134607935850778,-1.265625,-0.613281,9.460938,0.0,0.0,209774665.02874416,0
1747222568.0,94.331619,-7.407999999998083,0.0,-0.957031,-1.035156,10.230469,0.0,0.005859,206785778.17837754,0
1747222569.0,94.477928,146.30900000000224,0.0037804467070218974,-1.265625,-0.574219,9.582031,0.0,0.001953,212838021.3117963,0
1747222570.0,95.107605,629.6770000000009,-0.003674329206491094,-0.996094,-0.996094,9.964844,0.0,0.001953,232028688.62899563,0
1747222571.0,95.650246,542.640999999989,0.0,-0.957031,-0.269531,8.8125,0.0,0.005859,228703888.26946047,0
1747222572.0,95.515053,-135.193000000001,0.0,-1.035156,-1.074219,9.15625,0.0,0.009766,201696885.77208513,0
1747222573.0,95.357628,-157.42499999998927,0.0,-1.683594,-0.917969,9.382812,0.0,0.0,200822378.4582254,0
1747222574.0,95.763214,405.58599999999956,0.0037804465231612554,-0.804688,-0.996094,9.5,0.0,0.066406,223262264.98302993,0
1747222575.0,95.77063,7.415999999992096,0.003984106625050478,-0.917969,-0.613281,9.691406,0.0,0.03125,207374853.67852232,0
1747222576.0,95.429855,-340.7749999999936,0.01071521845927511,-0.765625,-1.265625,10.03125,0.0,0.003906,193531397.59257796,0
1747222577.0,95.320595,-109.26000000000613,0.011742642528457033,-0.84375,-0.882812,9.386719,0.0,0.0,202742336.60313103,0
1747222578.0,94.987228,-333.3669999999955,0.0,-1.1875,-0.765625,10.070312,0.0,0.001953,193883132.96418175,0
1747222579.0,95.305771,318.54299999999114,0.0037958251154750246,-1.148438,-0.574219,9.347656,0.0,0.011719,219728284.1155856,0
1747222580.0,95.968788,663.0170000000106,0.0,-1.300781,-1.148438,9.542969,0.0,0.003906,233589478.19108653,0
1747222581.0,96.14843,179.6420000000012,0.007592792996848987,-0.84375,-0.691406,9.539062,0.0,0.009766,214277247.25420466,0
1747222582.0,96.459564,311.1339999999956,0.0036729327501603495,-1.417969,-0.957031,10.265625,0.0,0.001953,219583950.50727427,0
1747222583.0,96.002129,-457.4350000000038,0.0037804461945774325,-1.265625,-0.613281,9.769531,0.0,0.123047,188781108.13339776,0
1747222584.0,95.024261,-977.8680000000008,0.007343830932092374,-1.378906,-0.574219,10.0,0.0,0.007812,168362838.82935452,0
1747222585.0,94.726097,-298.1639999999999,0.003846190864716117,-0.765625,-0.917969,9.808594,0.0,0.005859,195310253.53819835,0
1747222586.0,93.985298,-740.7989999999955,0.0,-1.300781,-0.84375,9.808594,0.0,0.009766,178066760.7401122,0
1747222587.0,93.979736,-5.561999999997624,0.003782513839728791,-1.148438,-0.957031,9.578125,0.0,0.0,206860503.59513903,0
1747222588.0,94.081596,101.86000000000206,0.0037984903092001115,-1.074219,-0.652344,10.0,0.0,0.0,211071317.91134238,0
1747222589.0,93.79454,-287.05600000000686,0.007826219569196114,-0.882812,-0.917969,9.503906,0.0,0.001953,195861344.31328794,0
1747222590.0,92.981514,-813.0259999999936,0.003913672064186014,-1.226562,-0.726562,10.414062,0.0,0.0,175579561.0893828,0
1747222591.0,92.383316,-598.1980000000107,0.0038467245350290243,-0.917969,-0.652344,9.609375,0.0,0.009766,184051391.52639398,0
1747222592.0,91.657333,-725.9829999999994,0.0,-1.074219,-0.535156,10.070312,0.0,0.001953,179350511.14872974,0
1747222593.0,90.581322,-1076.010999999994,0.003796396075183223,-0.917969,-0.460938,9.464844,0.0,0.0,166466280.12236735,0
1747222594.0,89.359001,-1222.3209999999938,0.011733891055792355,-1.148438,-0.496094,9.726562,0.0,0.001953,161569302.3985762,0
1747222595.0,89.079346,-279.6550000000053,0.0,-1.074219,-1.265625,9.648438,0.0,0.029297,196695735.66712555,0
1747222596.0,89.197876,118.5299999999927,0.008101389596873551,-1.839844,-0.84375,9.648438,0.0,0.029297,211483765.24220362,0
1747222597.0,91.409164,2211.2880000000105,0.007939861206185363,-2.183594,-0.917969,9.039062,0.0,0.009766,291300765.7057746,0
1747222598.0,94.476074,3066.909999999993,0.0075312273587026975,-1.992188,-0.152344,8.882812,0.0,0.023438,327808904.4116372,0
1747222599.0,97.459648,2983.574000000004,0.010997387457263684,-1.878906,-0.957031,9.847656,0.0,0.009766,328239772.76907164,0
1747222600.0,99.817245,2357.5969999999984,0.003667811773862315,-1.839844,-0.230469,9.882812,0.0,0.003906,305133762.6501246,0
1747222601.0,101.41552,1598.275000000001,0.007343829788852971,-1.378906,-0.574219,9.078125,0.0,0.009766,274619587.8210143,0
1747222602.0,102.932304,1516.7840000000012,-0.0034080762507675655,-1.570312,-0.652344,9.886719,0.0,0.005859,272130677.69319296,0
1747222603.0,103.336044,403.7399999999991,0.006894523630971132,-1.683594,-1.492188,9.386719,0.0,0.001953,224466332.73790962,0
1747222604.0,103.758301,422.2570000000019,0.0,-1.570312,-0.460938,10.414062,0.0,0.005859,225335133.617244,0
1747222605.0,103.428642,-329.6590000000066,0.0,-1.1875,-0.460938,9.921875,0.0,0.005859,192873002.64172146,0
1747222606.0,102.735992,-692.6500000000004,0.013845383875120396,-1.492188,-0.535156,9.117188,0.0,0.013672,177435295.01092383,0
1747222607.0,102.995277,259.28500000000554,0.010509905846213136,-2.070312,-0.078125,9.347656,0.0,0.025391,218211164.12103352,0
1747222608.0,104.763939,1768.6619999999918,0.010396390314391045,-1.878906,-0.421875,9.382812,0.0,0.023438,284289643.04205585,0
1747222609.0,107.356735,2592.796000000007,0.006906750643631432,-1.648438,0.078125,9.578125,0.0,0.027344,323064999.4973503,0
1747222610.0,108.819817,1463.0819999999999,0.006278163100162463,-1.609375,-0.304688,10.148438,0.0,0.015625,273422867.64959335,0
1747222611.0,109.229111,409.2940000000027,0.010386327566477498,-0.882812,0.269531,8.964844,0.0,0.03125,225714236.93024096,0
1747222612.0,108.860558,-368.5530000000057,0.0033567959511066696,-0.996094,0.113281,9.730469,0.0,0.027344,190366083.31594512,0
1747222613.0,108.049385,-811.1729999999966,0.0,-0.804688,0.0,9.726562,0.0,0.03125,170561857.51203752,0
1747222614.0,106.962265,-1087.1199999999988,0.0068791872299309555,-1.109375,0.804688,9.195312,0.0,0.039062,158633616.520703,0
1747222615.0,106.452957,-509.3080000000043,-0.006745963849986115,-0.574219,-0.113281,9.308594,0.0,0.019531,184487277.0832648,0
1747222616.0,105.745499,-707.4580000000026,-0.003307281621473849,-0.996094,-0.269531,9.730469,0.0,0.011719,175908056.42561552,0
1747222617.0,105.202858,-542.640999999989,-0.013547107013721263,-0.804688,-0.152344,10.0,0.0,0.013672,183288106.07676578,0
1747222618.0,104.23056,-972.2980000000092,-0.0069589232178943914,-0.726562,-0.691406,9.925781,0.0,0.009766,164850729.14067072,0
1747222619.0,103.371239,-859.3209999999942,-0.010743284150397353,-1.226562,0.269531,9.691406,0.0,0.021484,170063071.81785434,0
1747222620.0,102.356339,-1014.8999999999972,-0.007140639636876098,-0.652344,0.078125,9.304688,0.0,0.023438,163792468.93339768,0
1747222621.0,101.743324,-613.0150000000043,-0.01721174295901545,-1.109375,0.152344,9.039062,0.0,0.015625,181084460.58844817,0
1747222622.0,101.180313,-563.011000000003,-0.01060556195002955,-1.035156,-0.613281,9.921875,0.0,0.0,183338949.19096366,0
1747222623.0,100.422844,-757.4690000000004,-0.010580513706457519,-1.109375,-0.34375,9.613281,0.0,0.003906,175379767.8221863,0
1747222624.0,99.441292,-981.5519999999935,-0.0036362019375093496,-0.957031,-0.421875,9.425781,0.0,0.0,166407489.38625446,0
1747222625.0,98.63752,-803.7720000000093,0.0,-1.074219,-0.34375,9.808594,0.0,0.009766,174044020.72651222,0
1747222626.0,97.642998,-994.5219999999892,0.0,-0.804688,-0.613281,10.035156,0.0,0.011719,166616205.17185357,0
1747222627.0,96.642914,-1000.0840000000011,0.0,-0.917969,-0.269531,9.421875,0.0,0.009766,166806355.73515075,0
1747222628.0,95.898407,-744.5069999999987,-0.003619708552577847,-0.726562,-0.230469,10.769531,0.0,0.140625,177327216.54737905,0
1747222629.0,94.996483,-901.9240000000082,-0.0038780494006180506,-0.652344,-0.691406,10.113281,0.0,0.021484,171375796.13720194,0
1747222630.0,94.048264,-948.2189999999946,0.0036927713375471023,-0.804688,0.152344,9.808594,0.0,0.033203,169920641.39756384,0
1747222631.0,93.012993,-1035.2710000000086,-0.007960070811151066,-1.226562,0.0,10.265625,0.0,0.025391,166951195.26412836,0
1747222632.0,92.094406,-918.586999999988,0.0038658582563324446,-1.339844,0.382812,10.003906,0.0,0.039062,171829144.41592425,0
1747222633.0,91.172112,-922.2940000000079,-0.004009422524808749,-0.382812,1.300781,8.84375,0.0,0.048828,172038124.81317466,0
1747222634.0,90.166473,-1005.6390000000022,-0.007867261864063245,-1.1875,1.457031,8.8125,0.0,0.080078,169291688.6519215,0
1747222635.0,89.164543,-1001.9300000000015,-0.0039034259671135905,-0.535156,1.109375,10.382812,0.0,0.021484,169850524.25646728,0
1747222636.0,85.838348,-3326.1949999999983,0.004301129778795609,-0.460938,1.109375,10.269531,0.0,0.070312,88111594.94775307,0
1747222637.0,83.184433,-2653.9149999999977,0.008327254687190247,-1.300781,0.496094,10.152344,0.0,0.064453,115091728.8732321,0
1747222638.0,82.004707,-1179.7260000000022,0.008785169516771964,-1.1875,-0.113281,9.464844,0.0,0.064453,166767124.2664365,0
1747222639.0,80.949066,-1055.6409999999942,0.004470335698716968,-0.957031,0.152344,9.347656,0.0,0.027344,171469558.96761823,0
1747222640.0,79.958244,-990.8220000000085,0.004522057312828707,-1.492188,0.078125,8.925781,0.0,0.033203,174064657.4686649,0
1747222641.0,78.906311,-1051.9329999999911,0.013632816086694588,-1.492188,-0.535156,9.382812,0.0,0.023438,172492445.18007374,0
1747222642.0,77.809929,-1096.3820000000055,0.018100054387556894,-1.109375,-0.726562,9.769531,0.0,0.011719,171533048.67945078,0
1747222643.0,76.952446,-857.483000000002,0.009539135800654547,-1.378906,-0.804688,9.539062,0.0,0.0,179581777.78152773,0
1747222644.0,76.696869,-255.57699999998817,0.013975012786462482,-1.148438,-0.652344,9.726562,0.0,0.007812,198909546.2325983,0
1747222645.0,76.150536,-546.3330000000042,0.004583185060769355,-0.957031,-0.691406,9.382812,0.0,0.025391,189739149.17875877,0
1747222646.0,75.044891,-1105.6449999999954,0.009540455223005494,-0.691406,-1.035156,9.6875,0.0,0.054688,172503151.77838406,0
1747222647.0,74.146667,-898.2240000000132,0.009568863605021462,-0.691406,-1.800781,9.691406,0.0,0.072266,179324902.9984593,0
1747222648.0,73.063255,-1083.4119999999955,0.009928788314310317,-0.957031,-1.914062,9.6875,0.0,0.095703,174092553.192792,0
1747222649.0,72.303932,-759.3229999999949,0.030493426845677303,-1.226562,-2.222656,9.347656,0.0,0.091797,184204936.78759816,0
1747222650.0,69.929665,-2374.267000000003,0.005158776097128921,-1.683594,-1.339844,9.226562,0.0,0.0625,137892942.93567574,0
1747222651.0,68.02211,-1907.555000000002,-0.1203493035173196,-1.417969,-1.800781,9.578125,0.0,0.078125,152972791.30749097,0
1747222652.0,70.594536,2572.426000000007,0.04900287685610542,-0.84375,-2.261719,9.730469,0.0,0.082031,282751922.5872513,0
1747222653.0,69.624092,-970.4440000000005,0.025208372827318342,-0.804688,-1.417969,9.652344,0.0,0.066406,178925839.74633598,0
1747222654.0,68.283241,-1340.8510000000006,0.005528508446670288,0.726562,-0.957031,9.921875,0.0,0.068359,168923571.17188323,0
1747222655.0,60.810417,-7472.824000000002,0.016710495461720248,1.035156,-0.957031,9.964844,0.0,0.056641,17730018.658446908,1
1747222656.0,52.620876,-8189.540999999998,0.012826572869251351,-0.039062,-0.84375,9.730469,0.0,0.060547,27512804.257109314,1
1747222657.0,49.281723,-3339.153000000003,-0.006840336315226856,-2.453125,-1.492188,9.121094,0.0,0.052734,138500601.86778313,1
1747222658.0,52.098614,2816.8909999999983,0.021986219256337494,-1.992188,-1.074219,9.609375,0.0,0.037109,268221718.78246424,0
1747222659.0,55.295166,3196.5520000000038,0.027603677406189957,-2.144531,-0.34375,9.652344,0.0,0.013672,280722748.7551925,0
1747222660.0,59.073242,3778.0759999999987,0.0060250472748802665,-3.21875,-0.304688,9.304688,0.0,0.058594,300064041.86146486,0
1747222661.0,63.064301,3991.0589999999997,0.011812993621784298,-1.226562,-0.613281,10.265625,0.0,0.035156,311945459.31712604,0
1747222662.0,65.694145,2629.8440000000055,0.0,-2.335938,-0.84375,10.1875,0.0,0.117188,279056174.01407194,0
1747222663.0,68.02211,2327.964999999992,-0.011506917842899901,-1.800781,-0.460938,9.34375,0.0,0.001953,273048259.7512989,0
1747222664.0,71.47979,3457.679999999996,-0.004799519670338551,-2.144531,-0.917969,9.882812,0.0,0.001953,310051156.6790563,0
1747222665.0,73.907768,2427.97800000001,-0.009974820523008602,-2.566406,-1.148438,9.425781,0.0,0.005859,281838422.48664385,0
1747222666.0,77.632133,3724.3649999999916,-0.009652631852204644,-2.070312,-1.378906,10.265625,0.0,0.029297,327540778.46074355,0
1747222667.0,84.762337,7130.204000000006,-0.02211448427731457,-3.523438,-1.839844,9.582031,0.0,0.03125,458888763.3294885,0
1747222668.0,93.813057,9050.719999999998,-0.023521042248104328,-3.332031,-0.882812,10.152344,0.0,0.029297,560849329.6720762,0
1747222669.0,102.078537,8265.479999999996,-0.017879137680704284,-2.910156,-0.230469,9.386719,0.0,0.027344,558625220.9797211,0
1747222670.0,109.053169,6974.632,-0.010088311888889078,-2.605469,0.078125,8.503906,0.0,0.011719,523996248.8173748,0
1747222671.0,114.353592,5300.423000000009,-0.019308840425919148,-1.609375,-0.765625,10.992188,0.0,0.015625,459625674.99960375,0
1747222672.0,115.812965,1459.3729999999994,-0.015266950251038388,-0.957031,-0.652344,9.921875,0.0,0.001953,277499679.81022793,0
1747222673.0,115.136986,-675.9790000000123,-0.01273253997994113,-0.804688,-0.34375,9.039062,0.0,0.013672,174648769.87551996,0
1747222674.0,114.340622,-796.363999999997,-0.015689226905187283,-0.917969,-0.496094,9.804688,0.0,0.011719,169136043.7750793,0
1747222675.0,113.547974,-792.6479999999998,-0.009784388102959288,-0.804688,-1.378906,9.882812,0.0,0.019531,169577350.60594532,0
1747222676.0,112.612709,-935.2650000000011,-0.006123923630862762,-0.574219,-0.613281,9.34375,0.0,0.011719,163195732.89088652,0
1747222677.0,111.714493,-898.2159999999908,-0.006432568248404389,-0.957031,-0.726562,9.195312,0.0,0.007812,165269848.07331347,0
1747222678.0,110.792198,-922.2950000000054,-0.006551037910413599,-0.882812,-0.765625,9.578125,0.0,0.005859,164503079.0956834,0
1747222679.0,109.864342,-927.8560000000056,-0.009936804422919027,-0.765625,-0.535156,10.382812,0.0,0.005859,164603241.16804588,0
1747222680.0,108.855003,-1009.3389999999971,-0.013057029473021417,-1.035156,-0.765625,10.269531,0.0,0.001953,161295980.263121,0
1747222681.0,107.727135,-1127.8679999999922,-0.006624831394307547,-1.074219,-0.882812,10.308594,0.0,0.003906,156452473.80063623,0
1747222682.0,106.606674,-1120.461000000006,0.0,-0.917969,-0.726562,9.691406,0.0,0.007812,157310566.86683294,0
1747222683.0,105.538071,-1068.602999999996,-0.0033623989254944527,-0.726562,-0.613281,9.730469,0.0,0.0,160088047.56804353,0
1747222684.0,104.530586,-1007.4850000000026,0.0,-0.613281,-0.230469,9.882812,0.0,0.001953,163199698.0742009,0
1747222685.0,103.682373,-848.2130000000012,-0.0034529006652681948,-0.726562,-0.882812,9.921875,0.0,0.007812,170434726.0000288,0
1747222686.0,102.491531,-1190.8420000000035,0.0034662285737414762,-0.613281,-0.269531,9.964844,0.0,0.015625,156226214.59175438,0
1747222687.0,101.332184,-1159.3469999999968,0.0,-1.148438,-0.304688,10.414062,0.0,0.015625,158129411.34765315,0
1747222688.0,100.124672,-1207.511999999994,0.011037309030751225,-0.957031,-1.53125,10.382812,0.0,0.029297,156707470.48679706,0
1747222689.0,99.076447,-1048.2250000000022,0.007124058816296157,-1.53125,-0.957031,9.269531,0.0,0.001953,163808568.7699138,0
